tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt0367913,Ju-On: The Grudge 2,Ju-on 2,2003.0,92.0,"Drama,Horror",nm1234345,nm1234345,6.4,8465.0
tt0367959,Hannibal Rising,Hannibal Rising,2007.0,121.0,"Adventure,Crime,Drama",nm0916424,nm0365383,6.2,100743.0
tt0367975,Lisbela and the Prisoner,Lisbela e o Prisioneiro,2003.0,106.0,"Comedy,Romance",nm0037136,"nm0037136,nm0299134,nm0136690,nm0513129",7.5,5348.0
tt0368008,The Manchurian Candidate,The Manchurian Candidate,2004.0,129.0,"Drama,Mystery,Sci-Fi",nm0001129,"nm0174410,nm0043480,nm0002417,nm1212988",6.6,100068.0
tt0368222,Romance & Cigarettes,Romance & Cigarettes,2005.0,105.0,"Comedy,Musical,Romance",nm0001806,nm0001806,6.3,11217.0
tt0368226,The Room,The Room,2003.0,99.0,Drama,nm1382072,nm1382072,3.7,77993.0
tt0368447,The Village,The Village,2004.0,108.0,"Drama,Mystery,Thriller",nm0796117,nm0796117,6.5,235500.0
tt0368563,Possession,Possession,2009.0,85.0,"Drama,Horror,Mystery","nm0075150,nm0762217","nm0678104,nm0126500,nm1236649,nm2725112",5.6,7013.0
tt0368578,Are We There Yet?,Are We There Yet?,2005.0,95.0,"Adventure,Comedy,Family",nm0505152,"nm1027958,nm1257282,nm0826425,nm0918955",4.7,28247.0
tt0368619,Brides,Nyfes,2004.0,128.0,"Drama,Romance",nm0903837,nm1385719,7.6,4237.0
tt0368658,Stage Beauty,Stage Beauty,2004.0,106.0,Drama,nm0264236,nm0368774,7.1,9735.0
tt0368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003.0,68.0,"Action,Adventure,Animation","nm0632788,nm3252786,nm1387613,nm0559535","nm0051939,nm1385432,nm0208878",7.8,13113.0
tt0368709,Elizabethtown,Elizabethtown,2005.0,123.0,"Comedy,Drama,Romance",nm0001081,nm0001081,6.4,65909.0
tt0368711,End of the Century,End of the Century,2003.0,110.0,"Biography,Documentary,Music","nm1385244,nm1384989",,8.0,3429.0
tt0368774,The Heart Is Deceitful Above All Things,The Heart Is Deceitful Above All Things,2004.0,98.0,Drama,nm0000782,"nm1380711,nm0000782,nm1386124",6.4,6226.0
tt0368794,I'm Not There,I'm Not There,2007.0,135.0,"Biography,Drama,Music",nm0001331,"nm0001331,nm0610219",6.9,55359.0
tt0368891,National Treasure,National Treasure,2004.0,131.0,"Action,Adventure,Mystery",nm0005509,"nm0467942,nm0926727,nm0926729,nm0043233,nm1469874",6.8,295132.0
tt0368909,Ong-Bak: The Thai Warrior,Ong-bak,2003.0,108.0,"Action,Crime,Thriller",nm1272773,"nm1437277,nm1272773,nm1847965",7.2,69488.0
tt0368913,Osama,Osama,2003.0,83.0,Drama,nm1383995,nm1383995,7.3,8426.0
tt0368933,The Princess Diaries 2: Royal Engagement,The Princess Diaries 2: Royal Engagement,2004.0,113.0,"Comedy,Family,Romance",nm0005190,"nm0127690,nm0920859,nm0722274",5.8,71034.0
tt0368975,Sleepover,Sleepover,2004.0,89.0,"Comedy,Family,Romance",nm0638271,nm0068183,5.3,14922.0
tt0369053,Separate Lies,Separate Lies,2005.0,85.0,"Crime,Drama,Romance",nm0271501,"nm0049587,nm0271501",6.4,3947.0
tt0369060,Infernal Affairs II,Mou gaan dou II,2003.0,119.0,"Action,Crime,Drama","nm0490487,nm0538320","nm0538320,nm0159039",7.3,16202.0
tt0369226,Alone in the Dark,Alone in the Dark,2005.0,96.0,"Action,Horror,Sci-Fi",nm0093051,"nm0997459,nm1178069,nm1396574",2.4,41104.0
tt0369339,Collateral,Collateral,2004.0,120.0,"Crime,Drama,Thriller",nm0000520,nm0064181,7.5,346644.0
tt0369436,Four Christmases,Four Christmases,2008.0,88.0,"Comedy,Drama,Romance",nm1164861,"nm0020820,nm0933128,nm0524190,nm0601859",5.7,61090.0
tt0369441,Fun with Dick and Jane,Fun with Dick and Jane,2005.0,90.0,"Comedy,Crime",nm0661751,"nm0031976,nm0831557,nm0301416,nm0318429,nm0069547,nm0725006",6.2,129752.0
tt0369610,Jurassic World,Jurassic World,2015.0,124.0,"Action,Adventure,Sci-Fi",nm1119880,"nm0415425,nm0798646,nm1119880,nm2081046,nm0000341",7.0,560479.0
tt0369672,A Love Song for Bobby Long,A Love Song for Bobby Long,2004.0,119.0,Drama,nm0300015,"nm1754512,nm0300015",7.1,24552.0
tt0369702,The Sea Inside,Mar adentro,2004.0,126.0,"Biography,Drama",nm0024622,"nm0024622,nm0317834",8.0,75209.0
tt0369735,Monster-in-Law,Monster-in-Law,2005.0,101.0,"Comedy,Romance",nm0525659,nm0462525,5.5,54623.0
tt0369918,Shallow Ground,Shallow Ground,2004.0,97.0,"Horror,Thriller",nm0934135,nm0934135,4.9,4364.0
tt0369994,Strangers with Candy,Strangers with Candy,2005.0,97.0,Comedy,nm0227576,"nm0170306,nm0227576,nm0781238,nm0745861",6.0,7702.0
tt0370032,Ultraviolet,Ultraviolet,2006.0,88.0,"Action,Sci-Fi",nm0934483,nm0934483,4.4,78079.0
tt0370263,Alien vs. Predator,AVP: Alien vs. Predator,2004.0,101.0,"Action,Adventure,Horror",nm0027271,"nm0639321,nm0795953,nm0859029,nm0859049,nm0027271",5.6,179401.0
tt0370919,Hungarian Vagabond,Magyar vándor,2004.0,109.0,"Adventure,Comedy",nm1089985,nm1393806,5.6,3555.0
tt0370986,Mysterious Skin,Mysterious Skin,2004.0,105.0,Drama,nm0000777,"nm0000777,nm1721077",7.6,64118.0
tt0371246,Spanglish,Spanglish,2004.0,131.0,"Comedy,Drama,Romance",nm0000985,nm0000985,6.4,76262.0
tt0371257,Stay,Stay,2005.0,99.0,"Drama,Mystery,Thriller",nm0286975,nm1125275,6.8,72317.0
tt0371280,Crimson Gold,Talaye sorkh,2003.0,97.0,"Crime,Drama,Thriller",nm0070159,nm0452102,7.5,4237.0
tt0371552,Asterix and the Vikings,Astérix et les Vikings,2006.0,78.0,"Adventure,Animation,Comedy","nm0597026,nm0280745","nm0331453,nm0879853,nm1081315,nm0280745,nm0493857",6.1,10505.0
tt0371589,Buddy,Buddy,2003.0,100.0,"Comedy,Drama,Romance",nm0878763,nm0345674,6.8,4263.0
tt0371606,Chicken Little,Chicken Little,2005.0,81.0,"Adventure,Animation,Comedy",nm0227540,"nm0227540,nm0448208,nm0070368,nm1943855,nm1201710",5.7,82592.0
tt0371724,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,2005.0,109.0,"Adventure,Comedy,Sci-Fi",nm1134029,"nm0010930,nm0456732",6.8,182219.0
tt0371735,Hungama,Hungama,2003.0,153.0,"Comedy,Drama,Romance",nm0698184,"nm0698184,nm0903423",7.5,11973.0
tt0371739,The Zodiac,The Zodiac,2005.0,92.0,"Crime,Drama,Horror",nm0119946,"nm0119946,nm1401710",5.4,6847.0
tt0371746,Iron Man,Iron Man,2008.0,126.0,"Action,Adventure,Sci-Fi",nm0269463,"nm1318843,nm1319757,nm1436466,nm0391344,nm0498278,nm1411347,nm1293367,nm0456158",7.9,906672.0
tt0371853,The Nun,La monja,2005.0,101.0,"Drama,Horror,Thriller",nm0209303,"nm0049371,nm1548856,nm1177703",4.0,3130.0
tt0372183,The Bourne Supremacy,The Bourne Supremacy,2004.0,108.0,"Action,Mystery,Thriller",nm0339030,"nm0524924,nm0006904",7.7,421163.0
tt0372237,Guess Who,Guess Who,2005.0,105.0,"Comedy,Romance",nm0838198,"nm0741740,nm0740115,nm0771065,nm0865847",5.9,39195.0
tt0372334,House of D,House of D,2004.0,97.0,"Comedy,Drama",nm0000141,nm0000141,7.0,8645.0
tt0372532,The Wedding Date,The Wedding Date,2005.0,90.0,"Comedy,Romance",nm0453270,"nm1814871,nm1401416",6.2,46858.0
tt0372588,Team America: World Police,Team America: World Police,2004.0,98.0,"Action,Comedy",nm0005295,"nm0005295,nm0001778,nm0103702",7.2,155520.0
tt0372784,Batman Begins,Batman Begins,2005.0,140.0,"Action,Adventure",nm0634240,"nm0004170,nm0333060,nm0634240",8.2,1254977.0
tt0372824,The Chorus,Les choristes,2004.0,97.0,"Drama,Music",nm0056725,"nm0152145,nm0923941,nm0637660,nm0056725,nm0519969",7.9,55094.0
tt0372873,Dragon Wars: D-War,D-War,2007.0,90.0,"Action,Drama,Fantasy",nm0405374,nm0405374,3.5,23340.0
tt0372884,Eating Out,Eating Out,2004.0,90.0,"Comedy,Drama,Romance",nm0110654,nm0110654,5.8,5791.0
tt0372937,Into the Mirror,Geoul sokeuro,2003.0,113.0,"Action,Fantasy,Horror",nm1193005,nm1193005,6.4,3150.0
tt0373024,Imaginary Heroes,Imaginary Heroes,2004.0,111.0,"Comedy,Drama",nm0003529,nm0003529,7.2,9304.0
tt0373051,Journey to the Center of the Earth,Journey to the Center of the Earth,2008.0,93.0,"Action,Adventure,Family",nm0108094,"nm0919115,nm0280814,nm0505662,nm0894523",5.8,109254.0
tt0373074,Kung Fu Hustle,Kung fu,2004.0,99.0,"Action,Comedy,Fantasy",nm0159507,"nm0159507,nm0874683,nm0403230,nm0151013",7.7,122099.0
tt0373175,My Architect,My Architect,2003.0,116.0,"Biography,Documentary",nm0434896,nm0434896,7.4,3017.0
tt0373283,Saints and Soldiers,Saints and Soldiers,2003.0,90.0,"Action,Drama,War",nm0514662,"nm1418750,nm0926449",6.7,19652.0
tt0373416,Underclassman,Underclassman,2005.0,95.0,"Action,Comedy,Crime",nm0796864,"nm0325166,nm0905858,nm0134244",4.3,5353.0
tt0373445,The Wendell Baker Story,The Wendell Baker Story,2005.0,99.0,"Comedy,Drama,Romance","nm0005561,nm0932992",nm0005561,5.6,5509.0
tt0373450,Where the Truth Lies,Where the Truth Lies,2005.0,107.0,"Crime,Drama,Mystery",nm0000382,"nm0000382,nm0392035",6.5,16670.0
tt0373469,Kiss Kiss Bang Bang,Kiss Kiss Bang Bang,2005.0,103.0,"Action,Comedy,Crime",nm0000948,"nm0356539,nm0000948",7.5,208575.0
tt0373690,Arsène Lupin,Arsène Lupin,2004.0,125.0,"Action,Adventure,Crime",nm0758933,"nm0758933,nm0882894,nm0495728",5.5,6525.0
tt0373733,Boys,Boys,2003.0,172.0,"Comedy,Drama,Music",nm0788171,"nm0788171,nm0837675",7.2,3439.0
tt0373856,Gangaajal,Gangaajal,2003.0,157.0,"Action,Crime,Drama",nm0422552,nm0422552,7.8,14782.0
tt0373861,The Story of the Weeping Camel,Die Geschichte vom weinenden Kamel,2003.0,93.0,"Drama,Family","nm1389025,nm0266510","nm1389025,nm1480928,nm0266510",7.4,5913.0
tt0373883,Halloween,Halloween,2007.0,109.0,Horror,nm0957772,"nm0957772,nm0000118,nm0384185",6.1,105929.0
tt0373889,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,2007.0,138.0,"Action,Adventure,Family",nm0946734,"nm0325533,nm0746830",7.5,482112.0
tt0373908,The Honeymooners,The Honeymooners,2005.0,90.0,"Comedy,Drama,Family",nm0776271,"nm0414816,nm0790775,nm0087904,nm0722610",3.3,6890.0
tt0373926,The Interpreter,The Interpreter,2005.0,128.0,"Crime,Mystery,Thriller",nm0001628,"nm0826369,nm0911422,nm1017488,nm0291082,nm0001873",6.4,95070.0
tt0373981,Kontroll,Kontroll,2003.0,105.0,"Comedy,Crime,Drama",nm0030735,"nm0012182,nm0030735",7.7,23761.0
tt0374089,Nomad: The Warrior,Köshpendiler,2005.0,112.0,"Drama,History,War","nm0091076,nm0664852",nm0406534,5.9,3647.0
tt0374102,Open Water,Open Water,2003.0,79.0,"Adventure,Drama,Horror",nm0448900,nm0448900,5.7,49693.0
tt0374248,Strings,Strings,2004.0,88.0,"Adventure,Animation,Drama",nm0754050,"nm1409701,nm0754050",7.0,3935.0
tt0374271,In Your Name,Tere Naam,2003.0,132.0,"Action,Drama,Romance",nm0442479,"nm1220246,nm0415833",7.1,15587.0
tt0374277,Touch of Pink,Touch of Pink,2004.0,91.0,"Comedy,Drama,Romance",nm0711149,"nm0711149,nm0160942",6.5,3974.0
tt0374298,Turetskiy gambit,Turetskiy gambit,2005.0,208.0,"Action,Adventure,Mystery",nm0265747,nm1147589,7.0,4129.0
tt0374330,Warriors of Heaven and Earth,Tian di ying xiong,2003.0,120.0,"Action,Adventure,Drama",nm0372092,"nm0258268,nm0372092,nm0955399",6.3,4013.0
tt0374339,Infernal Affairs III,Mou gaan dou III: Jung gik mou gaan,2003.0,118.0,"Action,Crime,Drama","nm0490487,nm0538320","nm0538320,nm0159039",6.9,11968.0
tt0374345,The Memory of a Killer,De zaak Alzheimer,2003.0,123.0,"Action,Crime,Drama",nm0887452,"nm0311640,nm0429741,nm0887452",7.3,9250.0
tt0374536,Bewitched,Bewitched,2005.0,102.0,"Comedy,Fantasy,Romance",nm0001188,"nm0001188,nm0258286,nm0757268",4.8,67191.0
tt0374546,"Spring, Summer, Fall, Winter... and Spring",Bom yeoreum gaeul gyeoul geurigo bom,2003.0,103.0,"Drama,Romance",nm1104118,nm1104118,8.0,74167.0
tt0374563,Captivity,Captivity,2007.0,96.0,"Crime,Drama,Horror",nm0423646,"nm0169540,nm2289183",4.7,22284.0
tt0374569,Che: Part Two,Che: Part Two,2008.0,135.0,"Biography,Drama,History",nm0001752,"nm0118224,nm0886430,nm0346466",6.9,31450.0
tt0374583,Look at Me,Comme une image,2004.0,110.0,"Comedy,Drama,Music",nm0418450,"nm0418450,nm0045870",6.8,5057.0
tt0374584,Control,Control,2004.0,104.0,"Action,Crime,Thriller",nm0006853,"nm0805611,nm0842661",6.2,7029.0
tt0374639,Incident at Loch Ness,Incident at Loch Ness,2004.0,94.0,"Adventure,Comedy,Fantasy",nm0672015,nm0672015,6.5,3767.0
tt0374853,Malice in Wonderland,Malice in Wonderland,2009.0,87.0,"Adventure,Drama,Fantasy",nm1415540,nm0745343,6.0,2957.0
tt0374887,Munna Bhai M.B.B.S.,Munna Bhai M.B.B.S.,2003.0,156.0,"Comedy,Drama,Musical",nm0386246,"nm0006765,nm0386246,nm1557876,nm1063072",8.1,69488.0
tt0374900,Napoleon Dynamite,Napoleon Dynamite,2004.0,96.0,Comedy,nm0381478,"nm0381478,nm1415801",6.9,191804.0
tt0375063,Sideways,Sideways,2004.0,127.0,"Comedy,Drama,Romance",nm0668247,"nm0681914,nm0668247,nm0852591",7.5,174654.0
tt0375104,Bobby Jones: Stroke of Genius,Bobby Jones: Stroke of Genius,2004.0,120.0,"Biography,Drama,Romance",nm0380705,"nm0380705,nm0206175,nm0699386,nm1597653",6.7,3635.0
tt0375154,Tristan & Isolde,Tristan + Isolde,2006.0,125.0,"Action,Adventure,Drama",nm0721817,nm1212988,6.8,49695.0
tt0375173,Alfie,Alfie,2004.0,103.0,"Comedy,Drama,Romance",nm0796124,"nm0622540,nm0691114,nm0796124",6.2,49557.0
tt0375210,White Noise,White Noise,2005.0,101.0,"Drama,Horror,Mystery",nm0768249,nm0425894,5.5,46266.0
tt0375233,Innocence,Innocence,2004.0,122.0,"Drama,Mystery",nm0352968,"nm0352968,nm0917149",6.8,5474.0
tt0375568,Astro Boy,Astro Boy,2009.0,94.0,"Action,Animation,Comedy",nm0101047,"nm0856804,nm0101047,nm0365390",6.3,31856.0
tt0375611,Black,Black,2005.0,122.0,Drama,nm0080220,"nm0080220,nm1818188,nm1165501",8.2,32252.0
tt0375679,Crash,Crash,2004.0,112.0,"Crime,Drama,Thriller",nm0353673,"nm0353673,nm0604263",7.8,410754.0
tt0375735,Enduring Love,Enduring Love,2004.0,100.0,"Drama,Mystery,Romance",nm0585011,"nm0568605,nm0671856",6.4,9712.0
tt0375785,Gray Matters,Gray Matters,2006.0,96.0,"Comedy,Romance",nm1419060,nm1419060,5.8,6686.0
tt0375878,Kaakha..Kaakha: The Police,Kaakha..Kaakha: The Police,2003.0,153.0,"Action,Crime,Drama",nm1069826,"nm5142674,nm1069826",8.0,4366.0
tt0375912,Layer Cake,Layer Cake,2004.0,105.0,"Action,Crime,Drama",nm0891216,nm1129753,7.3,160960.0
tt0375920,The Libertine,The Libertine,2004.0,114.0,"Biography,Drama,History",nm1461380,nm1461822,6.3,34136.0
tt0376076,Pithamagan,Pithamagan,2003.0,139.0,"Action,Drama",nm1220246,nm1220246,8.4,4545.0
tt0376105,Racing Stripes,Racing Stripes,2005.0,102.0,"Adventure,Comedy,Drama",nm0238865,"nm1419268,nm1176853,nm0210320,nm0238865",5.2,15396.0
tt0376108,Rebound,Rebound,2005.0,86.0,"Comedy,Family,Sport",nm0139867,"nm0938335,nm0214036,nm0833828,nm0524190,nm0601859",5.2,12118.0
tt0376127,Anniyan,Anniyan,2005.0,181.0,"Action,Drama,Thriller",nm0788171,"nm2701239,nm0788171,nm0837675",8.2,13100.0
tt0376136,The Rum Diary,The Rum Diary,2011.0,119.0,"Comedy,Drama",nm0732430,"nm0732430,nm0860219",6.2,96936.0
tt0376181,Shadows in the Sun,The Shadow Dancer,2005.0,100.0,"Comedy,Drama,Romance",nm0592436,nm0592436,6.7,3838.0
tt0376196,Slow Burn,Slow Burn,2005.0,93.0,"Drama,Mystery,Thriller",nm0063511,"nm0063511,nm2007267",5.8,3639.0
tt0376479,American Pastoral,American Pastoral,2016.0,108.0,"Crime,Drama",nm0000191,"nm0744980,nm0738908",6.1,14262.0
tt0376541,Closer,Closer,2004.0,104.0,"Drama,Romance",nm0001566,nm0544999,7.2,196872.0
tt0376543,Color Me Kubrick,Colour Me Kubrick: A True...ish Story,2005.0,86.0,"Comedy,Drama",nm0176929,nm0294522,6.1,6172.0
tt0376800,November,Noviembre,2003.0,104.0,"Comedy,Drama",nm0563748,"nm0563748,nm1427576",7.7,4049.0
tt0376890,Silver City,Silver City,2004.0,128.0,"Comedy,Drama,Mystery",nm0000626,nm0000626,6.0,3746.0
tt0376968,The Return,Vozvrashchenie,2003.0,110.0,Drama,nm1168657,"nm0596208,nm1436795",8.0,40336.0
tt0376994,X-Men: The Last Stand,X-Men: The Last Stand,2006.0,104.0,"Action,Adventure,Sci-Fi",nm0711840,"nm1334526,nm0672015",6.7,469745.0
tt0377062,Flight of the Phoenix,Flight of the Phoenix,2004.0,113.0,"Action,Adventure,Drama",nm0601382,"nm0375355,nm0291082,nm0122653",6.1,50651.0
tt0377079,Izo,Izo,2004.0,128.0,"Action,Drama,Fantasy",nm0586281,nm1191231,6.2,4297.0
tt0377084,Ladies in Lavender,Ladies in Lavender,2004.0,104.0,"Drama,Music,Romance",nm0001097,"nm0516810,nm0001097",7.0,10387.0
tt0377091,Mean Creek,Mean Creek,2004.0,90.0,"Crime,Drama",nm1096524,nm1096524,7.2,29933.0
tt0377092,Mean Girls,Mean Girls,2004.0,97.0,Comedy,nm0914132,"nm1577281,nm0275486",7.0,317381.0
tt0377107,Proof,Proof,2005.0,100.0,"Drama,Mystery",nm0006960,"nm1430632,nm0589182",6.7,42148.0
tt0377109,The Ring Two,The Ring Two,2005.0,110.0,"Horror,Mystery",nm0620378,"nm0472567,nm0840626,nm0847126",5.4,89110.0
tt0377309,Survival Island,Three,2005.0,95.0,"Drama,Romance,Thriller",nm0706296,nm0706296,4.9,8852.0
tt0377471,Be Cool,Be Cool,2005.0,118.0,"Comedy,Crime,Drama",nm0336620,"nm0001465,nm0826042",5.6,66068.0
tt0377556,"Goodbye, Dragon Inn",Bu san,2003.0,82.0,"Comedy,Drama",nm0158857,"nm5050094,nm0158857",7.1,3759.0
tt0377569,"Good Morning, Night","Buongiorno, notte",2003.0,106.0,Drama,nm0069166,"nm1583618,nm1563145,nm0069166,nm0149080",7.1,3231.0
tt0377713,Cube Zero,Cube Zero,2004.0,97.0,"Drama,Mystery,Sci-Fi",nm0053228,nm0053228,5.7,35420.0
tt0377749,Dead Birds,Dead Birds,2004.0,91.0,"Horror,Thriller,Western",nm0877366,nm1440023,5.6,9512.0
tt0377752,Dear Frankie,Dear Frankie,2004.0,105.0,"Drama,Romance",nm0994254,nm0316447,7.7,20692.0
tt0377800,Don't Come Knocking,Don't Come Knocking,2005.0,122.0,"Drama,Music",nm0000694,"nm0001731,nm0000694",6.6,7065.0
tt0377818,The Dukes of Hazzard,The Dukes of Hazzard,2005.0,104.0,Comedy,nm0151540,"nm0907296,nm1016088,nm1627554",5.1,74139.0
tt0377981,Gnomeo & Juliet,Gnomeo & Juliet,2011.0,84.0,"Adventure,Animation,Comedy",nm0038432,"nm0819522,nm0975322,nm0726978,nm0147700,nm0038432,nm2050680,nm0123666,nm1486235,nm1271884,nm0000636,nm10581811",5.9,50977.0
tt0377992,The Visual Bible: The Gospel of John,The Visual Bible: The Gospel of John,2003.0,180.0,"Biography,Drama,History",nm0767697,nm0326089,7.7,2896.0
tt0378072,Me and You,Hum Tum,2004.0,142.0,"Comedy,Drama,Romance",nm0463316,"nm1893457,nm0463316",7.0,12674.0
tt0378109,Into the Blue,Into the Blue,2005.0,110.0,"Action,Adventure,Crime",nm0007082,nm0425780,5.9,71919.0
tt0378194,Kill Bill: Vol. 2,Kill Bill: Vol. 2,2004.0,137.0,"Action,Crime,Thriller",nm0000233,"nm0000233,nm0000235",8.0,655160.0
tt0378215,King's Game,Kongekabale,2004.0,107.0,Thriller,nm1064048,"nm1064048,nm1065452,nm1662775",7.3,4139.0
tt0378284,Machuca,Machuca,2004.0,116.0,"Biography,Drama,History",nm0939540,"nm1505557,nm1802491,nm0368336,nm0939540",7.7,10605.0
tt0378407,My Date with Drew,My Date with Drew,2004.0,90.0,Documentary,"nm0935317,nm1435762,nm0348197",,6.4,4475.0
tt0378428,Natural City,Naechureol siti,2003.0,114.0,"Action,Drama,Sci-Fi",nm1122911,"nm0001140,nm1954072,nm1122911",5.7,4269.0
tt0378793,Speak,Speak,2004.0,89.0,Drama,nm0789366,"nm1547881,nm0789366,nm1022687",7.3,23926.0
tt0378897,A Touch of Spice,Politiki kouzina,2003.0,108.0,"Comedy,Drama",nm0099552,nm0099552,7.5,12816.0
tt0378947,Melinda and Melinda,Melinda and Melinda,2004.0,99.0,"Comedy,Drama,Romance",nm0000095,nm0000095,6.4,30393.0
tt0379217,Coffee and Cigarettes,Coffee and Cigarettes,2003.0,95.0,"Comedy,Drama,Music",nm0000464,nm0000464,7.1,57779.0
tt0379225,The Corporation,The Corporation,2003.0,145.0,"Documentary,History","nm0009788,nm0007989","nm1538175,nm0188899,nm0009788,nm0788000",8.1,20003.0
tt0379240,Dead Fish,Dead Fish,2005.0,98.0,"Action,Comedy,Drama",nm0821143,"nm1444447,nm0471044,nm1180614,nm0821143",5.4,3197.0
tt0379306,A Good Woman,A Good Woman,2004.0,93.0,"Comedy,Drama,Romance",nm0054954,"nm0928492,nm0385392",6.5,11117.0
tt0379370,Favorite,Maqbool,2003.0,132.0,"Crime,Drama,Thriller",nm0080235,"nm1063072,nm0080235,nm0000636",8.1,8343.0
tt0379557,Touching the Void,Touching the Void,2003.0,106.0,"Adventure,Documentary,Drama",nm0531817,nm1440698,8.0,32550.0
tt0379593,The Yes Men,The Yes Men,2003.0,83.0,"Comedy,Documentary","nm0697140,nm0647381,nm0807687",,6.9,5527.0
tt0379725,Capote,Capote,2005.0,114.0,"Biography,Crime,Drama",nm0587955,"nm0001246,nm1707307",7.3,121347.0
tt0379786,Serenity,Serenity,2005.0,119.0,"Action,Adventure,Sci-Fi",nm0923736,nm0923736,7.8,277121.0
tt0379865,Leatherheads,Leatherheads,2008.0,114.0,"Comedy,Drama,Romance",nm0000123,"nm1445106,nm0717733",6.0,30517.0
tt0379889,The Merchant of Venice,The Merchant of Venice,2004.0,131.0,"Drama,Romance",nm0705535,"nm0000636,nm0705535",7.0,34049.0
tt0379976,Savage Grace,Savage Grace,2007.0,97.0,Drama,nm0435788,"nm0734912,nm1446195,nm1444985",5.8,10431.0
tt0380066,The Woods,The Woods,2006.0,91.0,"Horror,Mystery,Thriller",nm1031246,nm1565107,5.7,10544.0
tt0380268,Cocaine Cowboys,Cocaine Cowboys,2006.0,118.0,"Crime,Documentary,History",nm0179117,,7.8,12151.0
tt0380349,The Corsican File,L'enquête corse,2004.0,92.0,"Action,Comedy,Crime",nm0073322,"nm0002010,nm0217033,nm1091004",5.8,3540.0
tt0380366,A Fond Kiss,A Fond Kiss,2004.0,104.0,"Drama,Romance",nm0516360,nm0491956,7.1,6522.0
tt0380389,Goal! The Dream Begins,Goal!,2005.0,118.0,"Adventure,Drama,Romance",nm0134176,"nm1449019,nm1171743,nm0166074,nm0478588",6.7,58857.0
tt0380510,The Lovely Bones,The Lovely Bones,2009.0,135.0,"Drama,Fantasy,Thriller",nm0001392,"nm0909638,nm0101991,nm0001392,nm1451254",6.7,151934.0
tt0380538,Matando Cabos,Matando Cabos,2004.0,99.0,"Action,Adventure,Comedy",nm1448814,"nm0198366,nm0471690,nm1448814",7.5,4391.0
tt0380599,Oliver Twist,Oliver Twist,2005.0,130.0,"Crime,Drama",nm0000591,"nm0002042,nm0367838",6.8,30208.0
tt0380609,P.S.,P.S.,2004.0,97.0,"Comedy,Drama,Fantasy",nm1071898,"nm1217860,nm1071898",6.1,5869.0
tt0380623,The Perfect Man,The Perfect Man,2005.0,100.0,"Comedy,Family,Romance",nm0743093,"nm1444139,nm1449113,nm0868282,nm0920859",5.5,27583.0
tt0380687,Satan's Little Helper,Satan's Little Helper,2004.0,96.0,"Comedy,Horror",nm0006639,nm0006639,5.3,5526.0
tt0380817,Winter Passing,Winter Passing,2005.0,98.0,"Comedy,Drama",nm1452688,nm1452688,6.3,8006.0
tt0381061,Casino Royale,Casino Royale,2006.0,144.0,"Action,Adventure,Thriller",nm0132709,"nm0701031,nm0905498,nm0353673,nm0001220",8.0,561829.0
